,index,g01_01_id_web,g04_01_date_publication,len_d05_25_lots,description,valeur,valeurmax,valeurmin,codenuts,cpv,criteresattribution,d01_01_denomination,d01_02_code_ident_national,d01_05_adjudicateur_nuts,d01_07_cp,d01_08_ville,d01_15_url_profil_acheteur,datedebut,dateexecution,datefin,datelancement,datelivraison,dureejours,dureemois,infocompl,intitule,lieuprincipal,nbcandidats,num,optionsdescription,optionsnon,optionsoui,quantite,renouvellementdescription,renouvellementnon,renouvellementoui,suphuitansjustification,supquatreansjustification,variantesnon,variantesoui,catalogueelectroniquenon,catalogueelectroniqueoui
449,47,19-110240,2019-07-18,4,"Le quatrième lot a pour objet : L'accompagnement de la Ville dans l'échange avec les parties prenantes et notamment les usagers, dans le cadre du Plan École Il pourra également avoir pour objet l'accompagnement de la Ville dans l'échange avec lesparties prenantes du Plan École et notamment les usagers, en phase consultations, études ou travaux",,,,['FRL04'],71000000,"[{'value': ""Valeur technique de l'offre"", 'poids': '70'}, {'value': ""Prix de l'offre"", 'poids': '30'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Assistance en matière de conduite du changement,,,4,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
450,49,19-110650,2019-07-18,4,"Le second lot a pour objet :- La réalisation d'un outil de modélisation financière en coût global, de la conception, réalisation et exploitation d'un groupe scolaire- L'apport d'expertises, juridiques et financières dans les approfondissements, enrichissements et recherche d'innovations en matière de montage sur l'ensemble des groupes scolaires dont la Ville a la maîtrise d'ouvrage- L'étude de montages alternatifs au marché de partenariat dans l'objectif de renouvellement ou de réhabilitations lourdes d'une trentaine de groupes scolaires intégrant les écoles de type GEEP- L'assistance à la rédaction et à l'analyse des consultations, à la mise au point des contrats et au suivi des études et des travaux, suivi de l'exécution des contrats, apport d'expertise en cas de contentieux pour le renouvellement, la réhabilitation lourde ou la construction neuve de groupes scolaires",,,,['FRL04'],66171000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Assistance juridique et financière,,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,
451,51,19-110650,2019-07-18,4,"Le quatrième lot a pour objet :- L'accompagnement de la Ville dans l'échange avec les parties prenantes et notamment les usagers, dans le cadre du Plan École d'Avenir",,,,['FRL04'],71000000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Assistance en matière de conduite du changement,,,4,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,
452,44,19-110240,2019-07-18,4,"Ce premier lot a pour objet : L'apport d'expertise technique dans l'étude de montages alternatifs au marché departenariat dans l'objectif de renouvellement d'une trentaine de groupes scolaires intégrant les écoles de type GEEP L'apport d'expertises, programmatiques et techniques dans les approfondissements, enrichissements et recherches d'innovation en matière programmatique ou contractuelle pouvant concerner l'ensemble du parc scolaire dont elle a la maîtrise d'ouvrage, à l'exception d'expertises, environnementales, définies dans le lot 3 L'apport d'expertises, programmatiques et techniques, dans le travail d'articulation des diagnostics techniques, fonctionnels et de la projection des besoins en vue d'un ajustement si besoin de la programmation de travaux envisagée sur l'ensemble du parc scolaire L'assistance à la rédaction des consultations lancées pour la démolition reconstruction de groupes scolaires ou la construction neuve",,,,['FRL04'],71000000,"[{'value': ""Valeur technique de l'offre"", 'poids': '70'}, {'value': ""Prix de l'offre"", 'poids': '30'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Assistance programmatique et technique,,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
453,45,19-110240,2019-07-18,4,"Le second lot a pour objet : L'étude de montages alternatifs au marché de partenariat dans l'objectif de renouvellement d'une trentaine de groupes scolaires intégrant les écoles de type GEEP L'apport d'expertises, juridiques et financières dans lesapprofondissements, enrichissements et recherches à l'échelle du parc scolaire dont elle a la maîtrise d'ouvrage L'assistance à la rédaction et à l'analyse des consultations, à la mise au point des contrats et au suivi des études et des travaux, suivi de l'exécution des contrats, apport d'expertise en cas de contentieux pour le renouvellement de groupes scolaires ou la construction neuve",,,,['FRL04'],66171000,"[{'value': ""Valeur technique de l'offre"", 'poids': '70'}, {'value': ""Prix de l'offre"", 'poids': '30'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Assistance juridique et financière,,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
454,46,19-110240,2019-07-18,4,"Le troisième lot a pour objet : L'apport d'expertises en matière environnementale dans les approfondissements, enrichissements et recherches d'innovation en matière de programmation et de montage du Plan Ecole, dans le cadre du renouvellement de groupes scolaires ou la construction neuve.",,,,['FRL04'],71313000,"[{'value': ""Valeur technique de l'offre"", 'poids': '70'}, {'value': ""Prix de l'offre"", 'poids': '30'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Assistance en matière environnementale,,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
455,48,19-110650,2019-07-18,4,"Ce premier lot a pour objet :- L'apport d'expertises, programmatiques, architecturales et techniques, dans le travail d'articulation des diagnostics techniques, fonctionnels et de la projection des besoins en vue d'un ajustement si besoin de la programmation de travaux envisagée sur l'ensemble du parc scolaire- L'apport d'expertise programmatique et technique dans l'étude de montages alternatifs au marché de partenariat dans l'objectif de renouvellement ou de réhabilitation lourde ou construction neuve, d'une trentaine de groupes scolaires intégrant les écoles de type GEEP- L'apport d'expertises, programmatiques et techniques dans les approfondissements, enrichissements et recherches d'innovation en matière programmatique ou contractuelle pour la construction neuve et la réhabilitation pouvant concerner l'ensemble du parc scolaire dont elle a la maîtrise d'ouvrage, à l'exception d'expertises, environnementales, définies dans le lot 3-L'assistance à la rédaction de consultations lancées pour la démolition reconstruction de groupes scolaires, la réhabilitation lourde ou la construction neuve",,,,['FRL04'],71000000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Assistance programmatique et technique,,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,
456,50,19-110650,2019-07-18,4,"Le troisième lot a pour objet :- L'apport d'expertises en matière environnementale dans les approfondissements, enrichissements et recherches d'innovation en matière de programmation et de montage du Plan Ecole, dans le cadre du renouvellement de groupes scolaires, la construction neuve ou la réhabilitation lourde",,,,['FRL04'],71310000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Assistance en matière environnementale,,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,
457,54,19-111254,2019-07-19,3,Restauration des décors peints - peintures,,,,['FRL04'],45212350,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,22,,Restauration des décors peints - peintures,,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
458,53,19-111254,2019-07-19,3,Charpente - Couverture - Réparations et renforts des planchers,,,,['FRL04'],45261000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,22,,Charpente - Couverture - Réparations et renforts des planchers,,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
459,52,19-111254,2019-07-19,3,Echafaudage - Installation de chantier,,,,['FRL04'],45262100,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,22,,Echafaudage - Installation de chantier,,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
460,59,19-119422,2019-08-02,2,"Travaux de création d'espaces verts et de grosses réparations (terrassements, réseaux, plantation, arrosage, revêtements...) dans les espaces verts des 13-14-15 et 16èmes arrondissements de Marseille.",,,,['FRL04'],45112710,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,La durée du marché est d'un an à compter de la date de notification du marché au titulaire. Le marché est reconductible par période d'un an dans la limite de trois reconductions tacites. La durée totale du marché ne peut excéder quatre ans.,Travaux de création et de grosses réparations des espaces verts dans les 13-14-15 et 16èmes arrondissements de Marseille (Lot 2 - EVT 13-14-15-16),13-14-15-16ème arrondissements de Marseille,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,Le marché est reconductible par période d'un an dans la limite de trois reconductions tacites sans que sa durée totale ne puisse excéder quatre ans.,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_OUI xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
461,58,19-119422,2019-08-02,2,"Travaux de création d'espaces verts et de grosses réparations (terrassement, réseaux, plantation, arrosage, revêtement...) dans les espaces verts des 4-5-11 et 12ème arrondissements de Marseille.",,,,['FRL04'],45112710,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,"Le marché est conclu pour une période d'un (1) an à compter de la date de notification du marché au titulaire. Le marché est reconductible par période d'un (1) an, dans la limite de trois (3) reconductions tacites. La durée totale du marché ne peut excéder quatre (4) ans.",Travaux de création et de grosses réparations des espaces verts dans les 4-5-11ème et 12ème arrondissements (Lot 1 - EVT 4-5-11-12),4-5-11-12ème arrondissements de Marseille,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,Le marché est reconductible par période d'un an dans la limite de trois reconductions tacites sans que sa durée totale ne puisse excéder quatre ans.,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_OUI xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
462,61,19-122600,2019-08-09,9,ACQUISITION ET LIVRAISON DE PIANOS NEUFS ACOUSTIQUES QUART DE QUEUE ET ACCESSOIRES,,,,['FRL04'],37300000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,ACQUISITION ET LIVRAISON DE PIANOS NEUFS ACOUSTIQUES QUART DE QUEUE ET ACCESSOIRES,,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
463,64,19-122600,2019-08-09,9,ACQUISITION ET LIVRAISON D'INSTRUMENTS DE PERCUSSION NEUFS ET ACCESSOIRES,,,,['FRL04'],37300000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,ACQUISITION ET LIVRAISON D'INSTRUMENTS DE PERCUSSION NEUFS ET ACCESSOIRES,,,5,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
464,60,19-122600,2019-08-09,9,ACQUISITION ET LIVRAISON DE PIANOS NEUFS ACOUSTIQUES DROITS ET ACCESSOIRES,,,,['FRL04'],37300000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,ACQUISITION ET LIVRAISON DE PIANOS NEUFS ACOUSTIQUES DROITS ET ACCESSOIRES,,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
465,66,19-122600,2019-08-09,9,"ACQUISITION ET LIVRAISON D'INSTRUMENTS NEUFS A VENT, BOIS, CUIVRES D'ETUDE ET DE CONCERTET ACCESSOIRES",,,,['FRL04'],37300000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"ACQUISITION ET LIVRAISON D'INSTRUMENTS NEUFS A VENT, BOIS, CUIVRES D'ETUDE ET DE CONCERT ET ACCESSOIRES",,,7,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
466,68,19-122600,2019-08-09,9,ACQUISITION ET LIVRAISON D'UN PIANO DE CONCERT NEUF ET ACCESSOIRES,,,,['FRL04'],37300000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,ACQUISITION ET LIVRAISON D'UN PIANO DE CONCERT NEUF ET ACCESSOIRES,,,9,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
467,62,19-122600,2019-08-09,9,ACQUISITION ET LIVRAISON DE CLAVECINS NEUFS ET ACCESSOIRES,,,,['FRL04'],37300000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,ACQUISITION ET LIVRAISON DE CLAVECINS NEUFS ET ACCESSOIRES,,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
468,71,19-122641,2019-08-09,2,"Missions de diagnostic et d'expertise des pathologies du bois - Nuisibles xylophages - 1°, 6°, 7°, 8°, 9°, 10°, 11° et 12° arrondissements et équipements rattachés",,,,['FRL04'],71631300,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Missions de diagnostic et d'expertise des pathologies du bois - Nuisibles xylophages - 1°, 6°, 7°, 8°, 9°, 10°, 11° et 12° arrondissements et équipements rattachés",,,01,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
469,72,19-122641,2019-08-09,2,"Missions de diagnostic et d'expertise des pathologies du bois - Nuisibles xylophages - 2°, 3°, 4°, 5°, 13°, 14°, 15°, 16°arrondissements et équipements rattachés",,,,['FRL04'],71631300,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Missions de diagnostic et d'expertise des pathologies du bois - Nuisibles xylophages - 2°, 3°, 4°, 5°, 13°, 14°, 15°, 16° arrondissements et équipements rattachés",,,02,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
470,67,19-122600,2019-08-09,9,ACQUISITION ET LIVRAISON D'ACCORDEONS NEUFS ET ACCESSOIRES,,,,['FRL04'],37300000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,ACQUISITION ET LIVRAISON D'ACCORDEONS NEUFS ET ACCESSOIRES,,,8,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
471,70,19-122610,2019-08-09,2,"Réalisation de jeux concours sur les réseaux sociaux de la Ville de Marseille (Facebook, Twitter et Instagram) et ses comptes associés",,,,['FRL04'],79342000,"[{'value': ""Prix de l'offre"", 'poids': '30 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '70 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Réalisation de jeux concours sur les réseaux sociaux de la Ville de Marseille (Facebook, Twitter et Instagram) et ses comptes associés",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
472,63,19-122600,2019-08-09,9,ACQUISITION ET LIVRAISON D'UN ORGUE PORTABLE NEUF ET ACCESSOIRES,,,,['FRL04'],37300000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,ACQUISITION ET LIVRAISON D'UN ORGUE PORTABLE NEUF ET ACCESSOIRES,,,4,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
473,69,19-122610,2019-08-09,2,"Prestations de conseil stratégique, d'assistance, d'animation et de sponsoring en matière de réseaux sociaux",,,,['FRL04'],79342000,"[{'value': ""Prix de l'offre"", 'poids': '30 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '70 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Prestations de conseil stratégique, d'assistance, d'animation et de sponsoring en matière de réseaux sociaux",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
474,73,19-122655,2019-08-09,2,FOURNITURE ET LIVRAISON DE GILETS PARE-BALLES SUR MESURE POUR LES AGENTS DE LA POLICE MUNICIPALE,,,,['FRL04'],35815100,"[{'value': ""Prix de l'offre"", 'poids': '40 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '55 %'}, {'value': ""Valeur environnementale de l'offre"", 'poids': '05 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,FOURNITURE ET LIVRAISON DE GILETS PARE-BALLES SUR MESURE POUR LES AGENTS DE LA POLICE MUNICIPALE,,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
475,75,19-122670,2019-08-09,1,"Fourniture de périphériques, connectiques et accessoires informatiques pour les services de la Ville de Marseille",,,,['FRL04'],30237000,"[{'value': ""Prix de l'offre"", 'poids': '80 points'}, {'value': ""Valeur technique de l'offre"", 'poids': '20 points'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
476,83,19-122737,2019-08-09,3,"Prestation de réparation de mécanique générale, travaux annexes de mécanique et de carrosserie sur véhicules utilitaires sanitaires de marque Mercedes",,,,['FRL04'],50112110,"[{'value': ""Valeur technique de l'offre"", 'poids': '40'}, {'value': ""Prix de l'offre"", 'poids': '35'}, {'value': ""Délai d'exécution de la prestation de répération"", 'poids': '15'}, {'value': 'Performance environnementale', 'poids': '5'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Prestation de réparation de mécanique générale, travaux annexes de mécanique et de carrosserie sur véhicules utilitaires sanitaires de marque Mercedes",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
477,76,19-122677,2019-08-09,1,Mission de Maîtrise d'oeuvre pour la création d'une école élémentaire- rue des Abeilles - 13001 Marseille,,,,['FRL04'],71240000,"[{'value': ""Valeur technique de l'offre"", 'poids': '60'}, {'value': ""Prix de l'offre"", 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
478,77,19-122678,2019-08-09,4,"Charpente bois, étaiement, couverture: 1er, 6ème, 7ème et 8ème arrondissements",,,,['FRL04'],45261100,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Charpente bois, étaiement, couverture: 1er, 6ème, 7ème et 8ème arrondissements",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
479,78,19-122678,2019-08-09,4,"Charpente bois, étaiement, couverture: 2e, 3e, 15ème et 16ème arrondissements et équipements rattachés",,,,['FRL04'],45261100,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Charpente bois, étaiement, couverture: 2ème, 3ème, 15ème et 16ème arrondissements et équipements rattachés",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
480,79,19-122678,2019-08-09,4,"Charpente bois, étaiement, couverture: 4e, 5ème, 13e et 14e arrondissements",,,,['FRL04'],45261100,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Charpente bois, étaiement, couverture: 4ème, 5ème, 13ème et 14ème arrondissements",,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
481,80,19-122678,2019-08-09,4,"Charpente bois, étaiement, couverture: 9ème, 10ème, 11ème et 12e arrondissements et équipements rattachés",,,,['FRL04'],45261100,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Charpente bois, étaiement, couverture: 9ème, 10ème, 11ème et 12ème arrondissements et équipements rattachés",,,4,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
